site_code,avg_gwe_first,avg_gwe_second,percent_change_gwe
339251N1174342W001,754.155,747.92,-1.0
339253N1168513W001,1652.6100000000001,1598.9850000000001,-3.0
339253N1168513W002,1653.4450000000002,1599.9650000000001,-3.0
339253N1168513W003,1653.95,1600.74,-3.0
339253N1168513W004,1654.304,1600.7,-3.0
339265N1176217W001,509.3508333333334,511.01099999999997,0.0
339268N1179326W001,278.66,268.8775,-4.0
339282N1171201W001,1570.8899999999999,1564.29,0.0
339286N1169467W001,2193.4350000000004,2187.6800000000003,0.0
339303N1175950W001,536.8275000000001,538.96,0.0
339318N1165190W001,701.1000000000001,704.5,0.0
339320N1174420W001,741.87,738.33,0.0
339347N1172403W001,1561.4099999999999,1565.8933333333334,0.0
339347N1172408W001,1561.6,1565.3,0.0
339360N1180002W001,112.4325,100.015,-11.0
339360N1180002W002,198.93,197.095,-1.0
339383N1168595W001,,1814.54,
339383N1168595W002,1657.4499999999998,1600.225,-3.0
339387N1172448W001,1561.4,1570.1166666666668,1.0
339390N1165135W001,707.6,708.1500000000001,0.0
339397N1169691W001,2184.75,2192.5550000000003,0.0
339410N1173930W001,762.72,758.0,-1.0
339456N1170469W001,2209.24,2219.51,0.0
339480N1172444W001,1568.92,1571.1533333333334,0.0
339511N1165183W001,704.0558333333333,705.2577777777778,0.0
339526N1176523W001,531.9933333333333,543.148,2.0
339532N1168790W001,2691.715833333333,2740.3500000000004,2.0
339534N1176112W001,534.9491666666667,535.3480000000001,0.0
339540N1169472W001,2191.45,2199.705,0.0
339540N1169472W002,2216.21,2200.105,-1.0
339540N1169472W003,2191.7799999999997,2201.025,0.0
339549N1164928W001,1023.1,1018.95,0.0
339566N1175810W001,544.2325,538.54,-1.0
339578N1171828W001,1811.01,1806.8100000000002,0.0
339589N1174262W001,732.605,731.145,0.0
339606N1165258W001,720.5633333333334,716.65625,-1.0
339628N1165004W001,1051.315,1043.95,-1.0
339655N1176275W001,542.2266666666668,534.421,-1.0
339661N1165630W001,738.415,720.7677777777777,-2.0
339670N1183597W001,-29.625999999999998,-10.89,-63.0
339670N1183597W002,3.9339999999999997,0.485,-88.0
339681N1170153W001,2164.41,2153.425,-1.0
339681N1176730W001,550.6941666666667,561.3439999999999,2.0
339685N1169745W001,2252.5,2241.9,0.0
339689N1176279W001,543.0,532.717,-2.0
339690N1173590W001,772.645,774.67,0.0
339763N1165446W001,759.5999999999999,723.5,-5.0
339763N1165447W001,758.6083333333335,722.9933333333332,-5.0
339770N1175500W001,559.4975000000001,555.499,-1.0
339807N1180991W001,77.0,106.7025,39.0
339825N1175757W001,547.6008333333333,538.2677777777777,-2.0
339868N1175279W001,581.4374999999999,578.25,-1.0
339880N1182370W001,-27.970000000000002,-27.99,0.0
339880N1182370W002,16.4575,8.075,-51.0
339898N1176931W001,561.6249999999999,585.9240000000001,4.0
339967N1170691W001,2022.8033333333335,2042.3899999999996,1.0
339996N1169067W001,3691.2833333333324,3732.365,1.0
340009N1170735W001,2032.1466666666665,2093.77,3.0
340015N1178726W001,462.1,463.1,0.0
340018N1170899W001,1950.6399999999999,1940.94,0.0
340033N1170693W001,2053.7000000000003,2100.6133333333332,2.0
340033N1178715W001,455.55,456.1,0.0
340035N1178541W001,497.0,499.1,0.0
340038N1170627W001,2064.39,2128.233333333334,3.0
340040N1175131W001,573.1666666666666,590.125,3.0
340043N1178600W001,490.7,494.5,1.0
340045N1176407W001,576.1491666666667,576.3342857142858,0.0
340046N1179086W001,363.25,362.05,0.0
340061N1179335W001,342.0,338.3333333333333,-1.0
340075N1179298W001,345.4,341.25,-1.0
340079N1181221W001,73.22999999999999,79.98,9.0
340080N1173940W001,776.56,776.24,0.0
340090N1170648W001,2070.5733333333324,2122.0,2.0
340103N1178951W001,411.35,414.15,1.0
340129N1170363W001,2208.6459999999997,2212.2366666666667,0.0
340129N1170363W002,2209.588,2211.566666666667,0.0
340129N1170363W003,2210.853333333333,2212.866666666667,0.0
340129N1170363W004,2213.9816666666666,2214.8025000000002,0.0
340129N1183076W001,-15.434999999999999,-12.3825,-20.0
340130N1170664W001,2049.6033333333335,2114.813333333333,3.0
340133N1178378W001,512.2,510.5,0.0
340142N1184220W001,-9.43,-25.835,174.0
340144N1169940W001,3131.099999999999,3130.5000000000005,0.0
340145N1184208W001,-7.32,-26.495,262.0
340147N1170111W001,2799.0299999999993,2800.5550000000003,0.0
340148N1170110W001,2807.772857142857,2803.896666666667,0.0
340159N1170585W001,2055.693333333333,2139.818333333333,4.0
340159N1170690W001,2070.9983333333325,2124.14,3.0
340161N1184263W001,-16.505000000000003,-23.705,44.0
340161N1184263W002,-14.25,-24.15,69.0
340161N1184263W003,-14.22,-24.395000000000003,72.0
340161N1184263W004,-8.334999999999999,-24.435,193.0
340161N1184263W005,-8.475,-24.335,187.0
340161N1184263W006,-6.665,-26.09,291.0
340161N1184263W007,-8.115,-25.060000000000002,209.0
340161N1184263W008,-10.975000000000001,-23.16,111.0
340161N1184263W009,-12.854999999999999,-22.81,77.0
340161N1184263W010,-10.8,-25.61,137.0
340161N1184263W011,-11.34,-25.02,121.0
340173N1170775W001,2072.7799999999997,2087.8966666666665,1.0
340174N1170775W001,2056.25,2073.5,1.0
340180N1170552W001,2077.1766666666667,2132.5683333333336,3.0
340180N1173300W001,793.725,790.97,0.0
340186N1175642W001,571.1333333333334,570.8000000000001,0.0
340187N1170601W001,2037.6833333333332,2133.4833333333336,5.0
340187N1180478W001,182.185,169.19,-7.0
340233N1175215W001,557.2636363636362,567.2714285714286,2.0
340238N1168869W001,4444.660000000001,4481.8099999999995,1.0
340241N1180565W001,185.98,184.99,-1.0
340249N1170970W001,1739.9116666666669,1777.4816666666668,2.0
340249N1170970W002,1762.806,1784.3149999999998,1.0
340249N1170970W003,1742.9225000000001,1778.33,2.0
340249N1170970W004,1741.4474999999998,1777.6166666666668,2.0
340249N1170970W005,1945.316,1972.8428571428572,1.0
340253N1170971W001,1747.8999999999999,1738.6500000000003,-1.0
340259N1170718W001,2085.1149999999993,2126.8566666666666,2.0
340259N1171781W001,1521.5,1514.5,0.0
340263N1171086W001,1758.4566666666672,1741.373333333334,-1.0
340264N1170886W001,1736.967142857143,1781.1100000000004,3.0
340266N1184214W001,19.1,-16.75,-188.0
340267N1170444W001,2354.106666666666,2347.14,0.0
340267N1170608W001,2096.4800000000005,2158.95,3.0
340267N1170608W002,2095.3216666666667,2157.627142857143,3.0
340267N1170608W003,2126.7714285714287,2166.2485714285713,2.0
340267N1170608W004,2142.9375,2180.094285714286,2.0
340267N1170608W005,2144.513571428571,2179.908571428571,2.0
340270N1170937W001,1734.1299999999999,1724.43,-1.0
340276N1180657W001,180.58499999999998,183.425,2.0
340278N1179647W001,225.84,217.195,-4.0
340290N1170938W001,1745.68,1729.7633333333333,-1.0
340290N1178237W001,624.5999999999999,623.0,0.0
340293N1180725W001,180.8,189.20499999999998,5.0
340300N1184263W001,,65.66000000000001,
340300N1184263W002,47.988,56.626666666666665,18.0
340300N1184683W001,,48.47333333333333,
340300N1184683W002,47.757999999999996,51.36666666666667,8.0
340300N1184683W003,,54.28,
340300N1184683W004,,24.083333333333332,
340300N1184683W005,,30.9,
340311N1171552W001,1614.7,1612.7,0.0
340313N1178215W001,598.5,601.7049999999999,1.0
340322N1179643W001,193.95999999999998,196.2,1.0
340329N1180454W001,196.29500000000002,187.345,-5.0
340334N1179796W001,188.415,184.275,-2.0
340355N1179827W001,209.345,198.445,-5.0
340371N1170499W001,2388.9249999999997,2356.3333333333335,-1.0
340372N1170367W001,2440.0499999999997,2413.616666666667,-1.0
340376N1180712W001,186.29500000000002,186.12,0.0
340387N1180160W001,193.68,180.005,-7.0
340389N1176821W001,587.9525,607.0,3.0
340412N1170529W001,2115.0725,2134.5266666666666,1.0
340429N1170429W001,2344.486666666666,2340.945,0.0
340429N1170443W001,2424.5766666666673,2370.885,-2.0
340430N1175630W001,607.6666666666666,605.1199999999999,0.0
340431N1170469W001,2392.73,2358.655,-1.0
340431N1171607W001,1528.5,1528.0,0.0
340444N1170600W001,2228.5350000000003,2230.5733333333333,0.0
340446N1170580W001,2300.9625,2298.9566666666665,0.0
340465N1170367W001,2495.796666666667,2360.87,-5.0
340465N1170570W001,2436.5325000000003,2429.9066666666668,0.0
340468N1170358W001,2472.328571428571,2386.035,-3.0
340468N1170358W002,2488.305,2392.896666666667,-4.0
340468N1170358W003,2500.271666666667,2402.098333333334,-4.0
340468N1170358W004,2506.2172727272728,2407.9683333333332,-4.0
340469N1169997W001,3329.7611111111114,3314.233333333334,0.0
340469N1179761W001,206.03,192.23000000000002,-7.0
340477N1172307W001,1076.6,1036.1,-4.0
340480N1170083W001,3169.2233333333334,3158.565,0.0
340481N1174911W001,692.2016666666667,684.4871428571429,-1.0
340486N1170384W001,2498.5800000000004,2412.1216666666664,-3.0
340490N1173200W001,817.075,833.3050000000001,2.0
340496N1179693W001,209.53,202.8,-3.0
340498N1184941W001,237.0975,253.45,7.0
340517N1179650W001,214.885,207.865,-3.0
340517N1180578W001,193.73,182.42000000000002,-6.0
340538N1169778W001,3838.7799999999993,3858.355,1.0
340538N1171959W001,1092.9,1109.9,2.0
340556N1175274W001,652.8000000000001,650.4000000000001,0.0
340586N1177624W001,638.75,637.98,0.0
340586N1177876W001,670.45,673.365,0.0
340614N1177864W001,669.6,669.44,0.0
340618N1170368W001,2642.9900000000002,2629.6566666666663,-1.0
340631N1170260W001,2658.2449999999994,2646.578333333333,0.0
340646N1174554W001,710.0500000000001,711.2,0.0
340659N1179899W001,193.135,183.075,-5.0
340666N1173040W001,874.395,864.3850000000001,-1.0
340672N1173970W001,833.2666666666669,821.26,-1.0
340678N1179748W001,198.935,189.595,-5.0
340682N1175896W001,631.8333333333334,635.2,1.0
340698N1172489W001,888.0,842.25,-5.0
340712N1179435W001,202.03500000000003,189.39999999999998,-6.0
340716N1172869W001,889.065,851.9879999999999,-4.0
340730N1170995W001,1963.0,1976.75,1.0
340734N1171919W001,1129.8,1100.55,-3.0
340771N1171758W001,1181.2,1147.45,-3.0
340777N1176616W001,622.5,624.5555555555555,0.0
340783N1173083W001,870.535,857.84,-1.0
340808N1171475W001,1315.3,1318.3,0.0
340814N1177075W001,569.9833333333332,593.717,4.0
340816N1177450W001,926.8744483159087,887.9172857142858,-4.0
340818N1180006W001,202.97,202.995,0.0
340855N1182215W001,297.55,302.24,2.0
340876N1176417W001,630.7283333333334,625.8566666666667,-1.0
340927N1171542W001,1255.65,1297.9099999999999,3.0
340931N1179615W001,207.25,205.09,-1.0
340933N1179938W001,204.54500000000002,192.68,-6.0
340954N1165069W001,2591.541,2582.5739999999996,0.0
340956N1191087W001,-56.109,-42.46081818181818,-24.0
340956N1191087W002,-4.27275,-4.182333333333333,-2.0
340959N1173567W001,908.69,903.3011111111114,-1.0
340963N1171821W001,1187.1,1147.35,-3.0
340998N1179833W001,205.84,205.385,0.0
341006N1177096W001,1068.538785310735,1044.5991326530605,-2.0
341019N1177576W001,930.3294023904333,891.0312280701751,-4.0
341034N1177713W001,989.3916666666668,983.6227272727272,-1.0
341039N1177292W001,1072.2858513396734,995.3859219858159,-7.0
341040N1171337W001,1376.83,1501.7174999999997,9.0
341047N1171105W001,1742.68,1786.33,3.0
341060N1171270W001,1411.445,1533.4875,9.0
341066N1179829W001,210.24,236.68,13.0
341070N1179746W001,201.945,211.565,5.0
341078N1182518W001,335.8,338.8,1.0
341085N1179889W001,209.39,234.81,12.0
341099N1179927W001,203.615,233.13,14.0
341116N1179695W001,202.925,211.85,4.0
341137N1174361W001,770.0178571428571,745.053,-3.0
341139N1191348W001,-37.805,-38.071666666666665,1.0
341139N1191348W002,-29.615,-30.438333333333333,3.0
341139N1191348W003,-18.585,-19.18166666666667,3.0
341139N1191348W004,-3.64,-5.418333333333333,49.0
341142N1177258W001,1224.5115384615385,1216.835302491103,-1.0
341144N1173325W001,891.5,795.3888888888889,-11.0
341150N1177115W001,1261.0043205248332,1273.0055555555557,1.0
341168N1176272W001,1285.5266666666669,1171.26,-9.0
341171N1171999W001,997.9466666666667,1096.8799999999999,10.0
341190N1173080W001,896.53,830.045,-7.0
341190N1173080W002,891.68,822.4275,-8.0
341190N1173080W003,864.97,810.185,-6.0
341195N1179186W001,224.325,201.865,-10.0
341199N1177466W001,1085.289,1095.514444444444,1.0
341200N1191065W001,-60.95499999999999,-45.356249999999996,-26.0
341200N1191065W002,-72.36642857142859,-55.903333333333336,-23.0
341200N1191065W003,-62.84357142857142,-45.519375,-28.0
341200N1191065W004,-57.184999999999995,-43.87500000000001,-23.0
341200N1191065W005,-4.739285714285715,-4.793749999999999,1.0
341200N1191065W006,-35.555,-27.487499999999997,-23.0
341209N1160363W001,1926.865,1916.02,-1.0
341212N1173742W001,953.5,934.1666666666666,-2.0
341217N1181338W001,616.05,623.11,1.0
341219N1176980W001,1305.280455882355,1340.50328621908,3.0
341221N1173410W001,881.0,1210.5,37.0
341235N1182621W001,387.0,387.78,0.0
341242N1191331W001,-55.51128571428571,-48.811181818181815,-12.0
341242N1191331W002,-51.850571428571435,-44.278000000000006,-15.0
341242N1191331W003,-51.01842857142858,-43.41657142857144,-15.0
341242N1191331W004,-16.937714285714286,-18.553,10.0
341242N1191331W005,-2.7741428571428566,-4.414818181818181,59.0
341246N1181277W001,601.25,615.405,2.0
341251N1161465W001,2233.8100000000004,2224.6,0.0
341256N1191615W001,-15.15875,-27.24277777777778,80.0
341256N1191615W002,-22.123749999999998,-29.33277777777778,33.0
341256N1191615W003,-28.526250000000005,-29.961666666666662,5.0
341256N1191615W004,-13.477500000000001,4.8687499999999995,-136.0
341256N1191615W005,2.236666666666667,-1.4899999999999998,-167.0
341260N1172890W001,906.02,838.47,-7.0
341260N1172890W002,893.54,828.6274999999999,-7.0
341280N1181195W001,444.3,499.14,12.0
341287N1173479W001,893.5,818.8333333333334,-8.0
341287N1176238W001,1269.5233333333338,1168.4900000000002,-8.0
341306N1191170W001,-4.077999999999999,-5.129428571428572,26.0
341315N1182182W001,511.1333333333334,485.12,-5.0
341317N1162475W001,2256.92,2258.94,0.0
341320N1172001W001,1026.1866666666667,1207.52,18.0
341323N1181110W001,413.70000000000005,437.695,6.0
341323N1191187W001,-63.321,-53.520999999999994,-15.0
341323N1191187W002,-63.691,-44.37766666666667,-30.0
341323N1191187W003,-53.45099999999999,-40.58211111111111,-24.0
341323N1191187W004,-5.340999999999998,-5.037666666666667,-6.0
341325N1191359W001,,-36.321,
341331N1176254W001,1259.0599999999997,1169.9349999999997,-7.0
341333N1191673W001,-12.6425,-17.278750000000002,37.0
341333N1191673W002,5.73,0.011250000000000204,-100.0
341333N1191673W003,5.42,1.68125,-69.0
341336N1162778W001,2254.306666666667,2256.49,0.0
341342N1175969W001,575.2033333333334,565.676,-2.0
341342N1175969W002,1308.6766666666667,1137.29,-13.0
341344N1179365W001,212.22,225.59,6.0
341345N1163514W001,2491.49,2488.8379999999997,0.0
341345N1163514W002,2491.285,2488.9746666666665,0.0
341345N1163514W003,2491.045,2488.728,0.0
341359N1176807W001,1495.936794150723,1535.7566785714282,3.0
341370N1173180W001,935.55,852.345,-9.0
341370N1173180W002,919.06,837.525,-9.0
341370N1173180W003,896.28,825.3125,-8.0
341374N1190862W001,-81.108,-49.327999999999996,-39.0
341379N1176251W001,1288.3076923076924,1174.0,-9.0
341380N1175981W001,1314.8354545454547,1175.0900000000001,-11.0
341384N1172408W001,959.1166666666667,1067.975,11.0
341392N1191501W002,2.0445,-3.6805000000000003,-280.0
341392N1191501W003,5.467,5.120749999999999,-6.0
341397N1191626W001,-35.065,-33.785,-4.0
341399N1191504W001,-55.22466666666667,-46.824666666666666,-15.0
341408N1191870W001,-0.6309999999999998,-13.015666666666668,1963.0
341408N1191870W002,5.0023333333333335,-0.6023333333333335,-112.0
341408N1191870W003,6.413666666666668,0.45418181818181813,-93.0
341409N1179394W001,483.44,473.20000000000005,-2.0
341412N1174003W001,1116.5,1095.388888888889,-2.0
341416N1161793W001,2180.04,2194.01,1.0
341416N1176876W001,1558.3153960396075,1625.3762544169617,4.0
341419N1191890W001,-10.146999999999998,-22.93581818181818,126.0
341419N1191890W002,-14.040333333333333,-24.709833333333332,76.0
341428N1180533W001,413.15,479.83500000000004,16.0
341435N1175962W001,1299.7233333333331,1189.6,-8.0
341436N1164829W001,6793.6449999999995,6804.415,0.0
341450N1190926W001,-64.84700000000001,-46.626999999999995,-28.0
341456N1189051W001,951.1213333333334,997.188,5.0
341458N1192159W001,2.234,-7.849333333333332,-451.0
341458N1192159W002,6.339,-5.249333333333333,-183.0
341458N1192159W003,7.4015,0.3895555555555555,-95.0
341461N1192162W001,-5.301,-14.686,177.0
341462N1179219W001,620.085,620.425,0.0
341467N1191020W001,-8.169,-1.859,-77.0
341467N1191767W001,3.2975,-4.643888888888889,-241.0
341467N1191767W002,7.422499999999999,-0.9072222222222222,-112.0
341467N1191767W003,6.2775,7.430555555555555,18.0
341472N1190959W001,-60.830999999999996,-47.91433333333333,-21.0
341482N1173679W001,1141.5,1206.5,6.0
341484N1180429W001,436.75,457.30499999999995,5.0
341510N1191179W001,-38.754,-50.16400000000001,29.0
341511N1164858W001,6753.737499999999,6771.764999999999,0.0
341514N1176794W001,1864.4257592339263,1909.919469964663,2.0
341515N1173682W001,1155.0,1208.9444444444443,5.0
341519N1192153W001,0.30257142857142844,-15.217111111111112,-5129.0
341519N1192153W002,5.338285714285713,-7.733777777777779,-245.0
341519N1192153W003,7.8511428571428565,-4.798222222222222,-161.0
341519N1192153W004,9.802571428571428,0.03066666666666635,-100.0
341519N1192153W005,9.586857142857143,0.006222222222221734,-100.0
341519N1192153W006,4.261142857142857,4.817333333333334,13.0
341539N1191267W001,-51.70199999999999,-42.436307692307686,-18.0
341539N1191267W002,-17.118,-13.577846153846151,-21.0
341539N1191267W003,-1.1913333333333331,-4.906307692307693,312.0
341539N1191267W004,0.6239999999999994,-2.401692307692308,-485.0
341539N1191267W005,14.200666666666667,14.226769230769232,0.0
341540N1191031W001,-43.997,-68.28033333333333,55.0
341544N1192034W001,-1.3889999999999998,-16.28682608695652,1073.0
341544N1192034W002,1.0067142857142852,-8.509434782608697,-945.0
341544N1192034W003,4.733142857142857,-8.042076923076923,-270.0
341544N1192034W004,7.323142857142856,-2.0528461538461538,-128.0
341544N1192034W005,8.036,-0.15508695652173898,-102.0
341553N1189251W001,,1055.3519999999999,
341557N1182826W001,424.0,423.01,0.0
341579N1165174W001,6749.35,6749.96,0.0
341589N1165119W001,6733.4,6721.049999999999,0.0
341590N1165078W001,6733.1075,6724.1900000000005,0.0
341598N1191350W001,-55.643,-46.603,-16.0
341599N1165033W001,3950.5140000000006,3957.114,0.0
341600N1165131W001,6733.9125,6729.455,0.0
341602N1165014W001,6721.9275,6713.91,0.0
341606N1191093W001,7.061,12.473,77.0
341606N1191253W001,0.17099999999999982,-5.694000000000001,-3430.0
341611N1160385W004,1758.685,1759.8049999999998,0.0
341617N1191392W001,-0.28649999999999975,-3.504,1123.0
341619N1190912W001,-96.86850000000001,-57.951,-40.0
341619N1191478W001,4.904,-1.0165714285714285,-121.0
341629N1165125W001,6744.0425,6754.125,0.0
341655N1181575W001,,688.56,
341660N1173090W001,1240.44,1159.0425,-7.0
341660N1173090W002,1242.56,1161.4775,-7.0
341680N1190640W001,-83.75399999999999,-53.01975,-37.0
341683N1188415W001,887.4205000000001,892.2746666666667,1.0
